15:19:46 Price=180055 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=17 OFI1s=0,239 TradeRate=35,0
15:19:47 Price=180055 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=-2 OFI1s=-1,000 TradeRate=6,0
15:19:47 Price=180055 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=-2 OFI1s=-1,000 TradeRate=4,0
15:19:47 Price=180055 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=-2 OFI1s=-1,000 TradeRate=4,0
15:19:47 Price=180055 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=0 OFI1s=0,000 TradeRate=1,0
15:19:48 Price=180065 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=65 OFI1s=0,915 TradeRate=36,0
15:19:48 Price=180065 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=65 OFI1s=0,915 TradeRate=36,0
15:19:48 Price=180065 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=65 OFI1s=0,915 TradeRate=36,0
15:19:48 Price=180065 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=65 OFI1s=0,915 TradeRate=35,0
15:19:49 Price=180060 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=5 OFI1s=1,000 TradeRate=18,0
15:19:49 Price=180060 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=5 OFI1s=1,000 TradeRate=17,0
15:19:49 Price=180060 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=5 OFI1s=1,000 TradeRate=17,0
15:19:49 Price=180060 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=5 OFI1s=1,000 TradeRate=17,0
